Scenario,year,variable,sector,qualifier,type,value,model
0.300000000,"2012","out","Paper","S1","q",1239.293305756,1.000000000
0.300000000,"2012","ECO2","Paper","S1","q",0.700233096,1.000000000
0.300000000,"2012","low","Paper","S1","q",2009.797698244,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","Paper","S1","wage",0.047715634,1.000000000
0.300000000,"2012","high","Paper","S1","q",179.405342521,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","Paper","S1","wage",0.075188431,1.000000000
0.300000000,"2012","out","Chem","S1","q",2802.080917090,1.000000000
0.300000000,"2012","ECO2","Chem","S1","q",5.651116014,1.000000000
0.300000000,"2012","low","Chem","S1","q",1354.252445761,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","Chem","S1","wage",0.066434772,1.000000000
0.300000000,"2012","high","Chem","S1","q",357.331303797,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","Chem","S1","wage",0.102206147,1.000000000
0.300000000,"2012","out","CM","S1","q",1681.405682877,1.000000000
0.300000000,"2012","ECO2","CM","S1","q",2.966519704,1.000000000
0.300000000,"2012","low","CM","S1","q",2137.815104192,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","CM","S1","wage",0.062296051,1.000000000
0.300000000,"2012","high","CM","S1","q",214.582609432,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","CM","S1","wage",0.097810444,1.000000000
0.300000000,"2012","out","IST","S1","q",1601.223349462,1.000000000
0.300000000,"2012","ECO2","IST","S1","q",5.243480466,1.000000000
0.300000000,"2012","low","IST","S1","q",1522.845163226,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","IST","S1","wage",0.048680758,1.000000000
0.300000000,"2012","high","IST","S1","q",347.923024022,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","IST","S1","wage",0.072886171,1.000000000
0.300000000,"2012","out","NFM","S1","q",2338.406864398,1.000000000
0.300000000,"2012","ECO2","NFM","S1","q",1.223925409,1.000000000
0.300000000,"2012","low","NFM","S1","q",848.078502196,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","NFM","S1","wage",0.111452683,1.000000000
0.300000000,"2012","high","NFM","S1","q",186.632545344,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","NFM","S1","wage",0.166518370,1.000000000
0.300000000,"2012","out","EII","S1","q",22445.983644360,1.000000000
0.300000000,"2012","ECO2","EII","S1","q",22.550038526,1.000000000
0.300000000,"2012","low","EII","S1","q",20446.765160444,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","EII","S1","wage",0.066411138,1.000000000
0.300000000,"2012","high","EII","S1","q",2329.882499677,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","EII","S1","wage",0.130068525,1.000000000
0.300000000,"2012","out","OM","S1","q",50728.619815733,1.000000000
0.300000000,"2012","ECO2","OM","S1","q",2.859323614,1.000000000
0.300000000,"2012","low","OM","S1","q",1.1090386542E+5,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","OM","S1","wage",0.043198617,1.000000000
0.300000000,"2012","high","OM","S1","q",10267.991231032,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","OM","S1","wage",0.088961929,1.000000000
0.300000000,"2012","out","Air","S1","q",509.799414343,1.000000000
0.300000000,"2012","ECO2","Air","S1","q",0.412109045,1.000000000
0.300000000,"2012","low","Air","S1","q",186.343115865,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","Air","S1","wage",0.090046007,1.000000000
0.300000000,"2012","high","Air","S1","q",276.796292255,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","Air","S1","wage",0.133560172,1.000000000
0.300000000,"2012","out","Tran","S1","q",5040.606247835,1.000000000
0.300000000,"2012","ECO2","Tran","S1","q",3.081761817,1.000000000
0.300000000,"2012","low","Tran","S1","q",22111.949078902,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","Tran","S1","wage",0.036023111,1.000000000
0.300000000,"2012","high","Tran","S1","q",2197.994627724,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","Tran","S1","wage",0.065793761,1.000000000
0.300000000,"2012","out","Serv","S1","q",39413.895427294,1.000000000
0.300000000,"2012","ECO2","Serv","S1","q",2.141310132,1.000000000
0.300000000,"2012","low","Serv","S1","q",1.2945188066E+5,1.000000000
0.300000000,"2012","low","total","S1","q",6.4440624272E+5,1.000000000
0.300000000,"2012","low","Serv","S1","wage",0.036223489,1.000000000
0.300000000,"2012","high","Serv","S1","q",53915.188591086,1.000000000
0.300000000,"2012","high","total","S1","q",76223.433590303,1.000000000
0.300000000,"2012","high","Serv","S1","wage",0.097106895,1.000000000
0.300000000,"2012","ECO2","fd","S1","q",2.338810170,1.000000000
0.300000000,"2012","low","","S1","ur",0.027392077,1.000000000
0.300000000,"2012","low","Coal","S1","q",432.172946542,1.000000000
0.300000000,"2012","low","Gas","S1","q",15.363016276,1.000000000
0.300000000,"2012","low","T_D","S1","q",1100.055224284,1.000000000
0.300000000,"2012","low","Oil","S1","q",40.287208905,1.000000000
0.300000000,"2012","low","Nuclear","S1","q",198.763392504,1.000000000
0.300000000,"2012","low","Hydro","S1","q",363.465301019,1.000000000
0.300000000,"2012","low","Wind","S1","q",224.730771910,1.000000000
0.300000000,"2012","low","Solar","S1","q",5.592413127,1.000000000
0.300000000,"2012","low","Biomass","S1","q",120.665809730,1.000000000
0.300000000,"2012","high","","S1","ur",0.049401631,1.000000000
0.300000000,"2012","high","Coal","S1","q",247.026005444,1.000000000
0.300000000,"2012","high","Gas","S1","q",8.781356063,1.000000000
0.300000000,"2012","high","T_D","S1","q",628.781257017,1.000000000
0.300000000,"2012","high","Oil","S1","q",23.027790931,1.000000000
0.300000000,"2012","high","Nuclear","S1","q",113.611292441,1.000000000
0.300000000,"2012","high","Hydro","S1","q",207.753358727,1.000000000
0.300000000,"2012","high","Wind","S1","q",128.454002245,1.000000000
0.300000000,"2012","high","Solar","S1","q",3.196570924,1.000000000
0.300000000,"2012","high","Biomass","S1","q",68.971445909,1.000000000
"3","2012","clim_s","Elec","S1","S1",17.652720338,1.000000000
"3","2012","clim_s","Roil","S1","S1",0.000000000,1.000000000
"3","2012","clim_s","Paper","S1","S1",0.000000000,1.000000000
"3","2012","clim_s","Chem","S1","S1",0.000000000,1.000000000
"3","2012","clim_s","CM","S1","S1",0.000000000,1.000000000
"3","2012","clim_s","IST","S1","S1",0.000000000,1.000000000
"3","2012","clim_s","NFM","S1","S1",0.000000000,1.000000000
"3","2012","clim_s","Air","S1","S1",0.000000000,1.000000000
"3","2012","clim_a","","S1","S1",0.000000000,1.000000000
0.300000000,"2012","GDP","","S1","q",53680.017833893,1.000000000
0.400000000,"2012","out","Elec","S1","q",4745.266879619,1.000000000
0.400000000,"2012","ECO2","Elec","S1","q",23.124820692,1.000000000
0.400000000,"2012","low","Elec","S1","q",0.000000000,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Elec","S1","wage",0.080792995,1.000000000
0.400000000,"2012","high","Elec","S1","q",0.000000000,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Elec","S1","wage",0.116181197,1.000000000
0.400000000,"2012","out","Coal","S1","q",2667.720425652,1.000000000
0.400000000,"2012","ECO2","Coal","S1","q",15.829005812,1.000000000
0.400000000,"2012","low","Coal","S1","q",4483.810602834,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Coal","S1","wage",0.112308258,1.000000000
0.400000000,"2012","high","Coal","S1","q",531.166011715,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Coal","S1","wage",0.172866774,1.000000000
0.400000000,"2012","out","Oilgas","S1","q",1217.298960976,1.000000000
0.400000000,"2012","ECO2","Oilgas","S1","q",0.209665652,1.000000000
0.400000000,"2012","low","Oilgas","S1","q",698.522925547,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Oilgas","S1","wage",0.116240134,1.000000000
0.400000000,"2012","high","Oilgas","S1","q",413.332425840,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Oilgas","S1","wage",0.166228486,1.000000000
0.400000000,"2012","out","Roil","S1","q",3482.169833131,1.000000000
0.400000000,"2012","ECO2","Roil","S1","q",1.251218263,1.000000000
0.400000000,"2012","low","Roil","S1","q",349.635938652,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Roil","S1","wage",0.124828949,1.000000000
0.400000000,"2012","high","Roil","S1","q",219.349006598,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Roil","S1","wage",0.180282732,1.000000000
0.400000000,"2012","out","Gas","S1","q",311.418566931,1.000000000
0.400000000,"2012","ECO2","Gas","S1","q",0.889451282,1.000000000
0.400000000,"2012","low","Gas","S1","q",348.249784235,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Gas","S1","wage",0.034348850,1.000000000
0.400000000,"2012","high","Gas","S1","q",144.774152271,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Gas","S1","wage",0.050018471,1.000000000
0.400000000,"2012","out","Agri","S1","q",8945.138425221,1.000000000
0.400000000,"2012","ECO2","Agri","S1","q",0.464708439,1.000000000
0.400000000,"2012","low","Agri","S1","q",3.3426325785E+5,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Agri","S1","wage",0.015469716,1.000000000
0.400000000,"2012","high","Agri","S1","q",2063.592817577,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Agri","S1","wage",0.053700159,1.000000000
0.400000000,"2012","out","mine","S1","q",1875.202097975,1.000000000
0.400000000,"2012","ECO2","mine","S1","q",0.759616518,1.000000000
0.400000000,"2012","low","mine","S1","q",2138.227250446,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","mine","S1","wage",0.131746553,1.000000000
0.400000000,"2012","high","mine","S1","q",212.099626557,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","mine","S1","wage",0.217158196,1.000000000
0.400000000,"2012","out","Food","S1","q",8846.547187254,1.000000000
0.400000000,"2012","ECO2","Food","S1","q",0.559820780,1.000000000
0.400000000,"2012","low","Food","S1","q",8331.303179238,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Food","S1","wage",0.062673197,1.000000000
0.400000000,"2012","high","Food","S1","q",918.081352175,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Food","S1","wage",0.128746228,1.000000000
0.400000000,"2012","out","Paper","S1","q",1238.008934919,1.000000000
0.400000000,"2012","ECO2","Paper","S1","q",0.705019760,1.000000000
0.400000000,"2012","low","Paper","S1","q",2010.748825381,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Paper","S1","wage",0.047630343,1.000000000
0.400000000,"2012","high","Paper","S1","q",179.490245240,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Paper","S1","wage",0.075195614,1.000000000
0.400000000,"2012","out","Chem","S1","q",2797.951868006,1.000000000
0.400000000,"2012","ECO2","Chem","S1","q",5.702194089,1.000000000
0.400000000,"2012","low","Chem","S1","q",1356.048682696,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Chem","S1","wage",0.066372569,1.000000000
0.400000000,"2012","high","Chem","S1","q",357.805256558,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Chem","S1","wage",0.102303072,1.000000000
0.400000000,"2012","out","CM","S1","q",1679.302236541,1.000000000
0.400000000,"2012","ECO2","CM","S1","q",2.990369967,1.000000000
0.400000000,"2012","low","CM","S1","q",2139.937329792,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","CM","S1","wage",0.062216985,1.000000000
0.400000000,"2012","high","CM","S1","q",214.795627249,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","CM","S1","wage",0.097870578,1.000000000
0.400000000,"2012","out","IST","S1","q",1598.720263173,1.000000000
0.400000000,"2012","ECO2","IST","S1","q",5.261325959,1.000000000
0.400000000,"2012","low","IST","S1","q",1521.846920046,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","IST","S1","wage",0.048538917,1.000000000
0.400000000,"2012","high","IST","S1","q",347.694956327,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","IST","S1","wage",0.072810895,1.000000000
0.400000000,"2012","out","NFM","S1","q",2334.370872344,1.000000000
0.400000000,"2012","ECO2","NFM","S1","q",1.236645040,1.000000000
0.400000000,"2012","low","NFM","S1","q",849.457920583,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","NFM","S1","wage",0.111381708,1.000000000
0.400000000,"2012","high","NFM","S1","q",186.936107295,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","NFM","S1","wage",0.166726248,1.000000000
0.400000000,"2012","out","EII","S1","q",22412.081547238,1.000000000
0.400000000,"2012","ECO2","EII","S1","q",22.689684773,1.000000000
0.400000000,"2012","low","EII","S1","q",20444.603957788,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","EII","S1","wage",0.066254067,1.000000000
0.400000000,"2012","high","EII","S1","q",2329.636233424,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","EII","S1","wage",0.130005677,1.000000000
0.400000000,"2012","out","OM","S1","q",50671.450003184,1.000000000
0.400000000,"2012","ECO2","OM","S1","q",2.878309325,1.000000000
0.400000000,"2012","low","OM","S1","q",1.1087790713E+5,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","OM","S1","wage",0.043090914,1.000000000
0.400000000,"2012","high","OM","S1","q",10265.587893191,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","OM","S1","wage",0.088907528,1.000000000
0.400000000,"2012","out","Air","S1","q",509.242114155,1.000000000
0.400000000,"2012","ECO2","Air","S1","q",0.411566656,1.000000000
0.400000000,"2012","low","Air","S1","q",186.227610065,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Air","S1","wage",0.089786843,1.000000000
0.400000000,"2012","high","Air","S1","q",276.624718560,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Air","S1","wage",0.133426993,1.000000000
0.400000000,"2012","out","Tran","S1","q",5034.148416299,1.000000000
0.400000000,"2012","ECO2","Tran","S1","q",3.078227027,1.000000000
0.400000000,"2012","low","Tran","S1","q",22099.732178084,1.000000000
0.400000000,"2012","low","total","S1","q",6.4401863648E+5,1.000000000
0.400000000,"2012","low","Tran","S1","wage",0.035921853,1.000000000
0.400000000,"2012","high","Tran","S1","q",2196.780230826,1.000000000
0.400000000,"2012","high","total","S1","q",76197.477316634,1.000000000
0.400000000,"2012","high","Tran","S1","wage",0.065732584,1.000000000
0.400000000,"2012","out","Serv","S1","q",39379.324778523,1.000000000
0.400000000,"2012","ECO2","Serv","S1","q",2.144561063,1.000000000
